kode,nama_produk,unit,trx_count,qty_sum,qty_mean,qty_median,qty_std,qty_max,qty_p75,qty_p95,outlier_jumlah_beli,permintaan_kategori
S0000170,SENSODENT FRESH MINT 50GR,TUBE,9,16.0,1.7777777777777777,1.0,0.97182531580755,3.0,3.0,3.0,0,1
S0000172,SANBE KIDS EMULSION,BOTOL,9,9.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000173,SOLINFEC CR,TUBE,20,39.0,1.95,1.0,1.4317821063276353,6.0,3.0,4.100000000000001,0,1
S0000176,SALICYL DRAGON,BTL,49,89.0,1.816326530612245,1.0,1.5899878063965762,6.0,2.0,6.0,0,1
S0000177,SENSODYNE FRESHMINT 100GR,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000180,SARI KACANG IJO 150ML,KOTAK,98,281.0,2.86734693877551,1.0,5.521537502712132,24.0,2.0,24.0,0,1
S0000181,SELVIM,STRIP,51,101.0,1.9803921568627452,1.0,1.8383709753847983,10.0,2.0,5.0,0,1
S0000182,SP TROCHES MELON,BOX,12,20.0,1.6666666666666667,1.0,1.497472618255253,6.0,1.25,4.349999999999998,0,0
S0000183,SP TROCHES STRAWBERRY,BOX,12,23.0,1.9166666666666667,1.0,1.9286515936521478,6.0,1.25,6.0,0,1
S0000190,SARI KURMA MADU PLUS ANGKAK,BTL,36,46.0,1.2777777777777777,1.0,0.45425676257949793,2.0,2.0,2.0,0,0
S0000191,SANGOBION VITATONIK,BTL,48,63.0,1.3125,1.0,0.5891302641055765,3.0,1.25,2.6499999999999986,0,0
S0000192,SANTA E 400IU,STRIP,7,12.0,1.7142857142857142,1.0,0.9511897312113419,3.0,2.5,3.0,0,0
S0000193,SOLINFEC TAB,STRIP,99,181.0,1.8282828282828283,1.0,1.8241039401574792,10.0,1.0,5.0,0,1
S0000194,SCANDERMA PLUS CR 10G,TUBE,12,13.0,1.0833333333333333,1.0,0.28867513459481287,2.0,1.0,1.4499999999999993,0,0
S0000196,SANMOL FORTE SYR 60ML,BTL,59,94.0,1.5932203389830508,1.0,1.2473232590963106,6.0,1.5,3.299999999999983,0,0
S0000198,SULDOX,STRIP,71,129.0,1.8169014084507042,1.0,4.203093619687185,30.0,1.0,1.5,0,1
S0000205,SUCRALFAT SYR 500MG,BOTOL,39,44.0,1.1282051282051282,1.0,0.33868842842937047,2.0,1.0,2.0,0,0
S0000206,SANADRYL SYR,BTL,5,9.0,1.8,1.0,1.0954451150103324,3.0,3.0,3.0,0,1
S0000208,SAN-B PLEX DROPS,BTL,13,15.0,1.1538461538461537,1.0,0.3755338080994054,2.0,1.0,2.0,0,0
S000021,SALYCIL TALK 75GR,BTL,4,6.0,1.5,1.0,1.0,3.0,1.5,2.6999999999999993,0,0
S0000211,SILDENAFIL CITRATE 50MG,TAB,53,163.0,3.0754716981132075,4.0,1.17422734995226,4.0,4.0,4.0,0,1
S0000213,SENSODYNE ORIGINAL,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000215,SKIZON CR 10GR,TUBE,17,29.0,1.7058823529411764,1.0,2.663754537357772,12.0,1.0,3.999999999999993,0,0
S0000218,SELSUN BLUE,BTL,16,25.0,1.5625,1.0,0.8139410298049853,3.0,2.0,3.0,0,0
S0000219,SELSUN DOUBLE IMPACT,BTL,18,24.0,1.3333333333333333,1.0,0.6859943405700354,3.0,1.0,3.0,0,0
S0000222,SILDENAFIL 100MG,TAB,20,34.0,1.7,1.0,2.515216847405743,12.0,1.0,4.400000000000006,0,0
S0000225,SILADEX DMP 30ML,BTL,22,39.0,1.7727272727272727,1.0,2.52476907349145,12.0,1.0,5.799999999999997,0,1
S0000226,STIMUNO SYR ORANGE 60ML,BTL,24,35.0,1.4583333333333333,1.0,0.7790276362049131,3.0,2.0,3.0,0,0
S0000228,SILADEX DMP 60ML,BTL,12,17.0,1.4166666666666667,1.0,1.4433756729740643,6.0,1.0,3.2499999999999964,0,0
S000023,SILADEX CC 30ML,BTL,33,59.0,1.7878787878787878,1.0,2.218636627491867,12.0,1.0,6.0,0,1
S0000232,SILADEX DMP 100ML,BTL,23,40.0,1.7391304347826086,1.0,2.471977333382912,12.0,1.0,5.599999999999994,0,0
S0000233,SEJUK SARI SACH,SACH,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000234,SISMAX 120ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S0000235,SILADEX ATT 30ML,BTL,81,154.0,1.9012345679012346,1.0,1.6553318267918746,6.0,2.0,6.0,0,1
S0000241,SELSUN DOUBLE IMPACT 100ML,BTL,9,12.0,1.3333333333333333,1.0,0.7071067811865476,3.0,1.0,2.5999999999999996,0,0
S0000242,SELSUN BLUE 120ML,BTL,128,217.0,1.6953125,1.0,1.816627461711859,12.0,1.0,6.0,0,0
S0000244,SILADEX ATT 60ML,BTL,44,75.0,1.7045454545454546,1.0,2.152116810335279,12.0,1.0,6.0,0,0
S0000246,SARIAMAN GEL,TUBE,58,92.0,1.5862068965517242,1.0,1.0435177140809475,6.0,2.75,3.0,0,0
S0000248,SUMAGESIC TAB 600MG,STRIP,12,16.0,1.3333333333333333,1.0,0.4923659639173309,2.0,2.0,2.0,0,0
S0000250,SILICONE PIGEON STEP 2A,PCS,2,3.0,1.5,1.5,0.7071067811865476,2.0,1.75,1.95,0,0
S0000251,SKIN BEAUTY,STRIP,1,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0,1
S0000252,SCOPMA PLUS,STRIP,26,44.0,1.6923076923076923,1.0,2.4457183937523266,10.0,1.0,7.75,0,0
S0000253,SANGOBION BABY 30ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000255,SKIZON 5GR,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000257,SENSICARE SOOTHING CR 50GR,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000258,SANGOBION VITATONIK 400ML,BTL,269,1746.0,6.4907063197026025,2.0,21.70814094883473,200.0,2.0,39.99999999999986,1,1
S0000261,SOS HAND SANITIZER 500ML,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000262,SUPER MAGIC MAN GOLD,PCS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000263,SENSODYNE FRESHMINT 50GR,TUBE,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S0000264,STERIONE SPRAY DESINFECTANT,BTL,6,11.0,1.8333333333333333,1.0,2.0412414523193148,6.0,1.0,4.75,0,1
S0000265,SOFFEL GERANIUM 50GR,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000266,SD COTTON BUD ANAK BTL,BTL,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S0000267,SD COTTON BUD ANAK REFIL,PACK,14,15.0,1.0714285714285714,1.0,0.2672612419124244,2.0,1.0,1.3499999999999996,0,0
S0000270,SOFFEL SPRAY 80ML GERANIUM,BTL,2,3.0,1.5,1.5,0.7071067811865476,2.0,1.75,1.95,0,0
S0000271,SUCRALFATE SUSP 100ML YARINDO,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S0000272,SUCRALFATE SUSP 500MG HOLI,BTL,45,74.0,1.6444444444444444,1.0,1.4947720342391457,6.0,1.0,6.0,0,0
S0000274,SNAKE BRAND POWDER 300GR COOL PINK,KLNG,4,5.0,1.25,1.0,0.5,2.0,1.25,1.8499999999999996,0,0
S0000789,SAFE CARE STRONG,BTL,61,134.0,2.19672131147541,1.0,3.4919892713234746,24.0,1.0,6.0,0,1
S0000791,SANCOIDAN KAPSUL,STRIP,1,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0,1
S0000792,SARI KURMA TROMBOSIT BESAR,BTL,8,15.0,1.875,2.0,0.3535533905932738,2.0,2.0,2.0,0,1
S0000793,SARI KURMA TROMBOSIT KECIL,BTL,8,11.0,1.375,1.0,0.5175491695067657,2.0,2.0,2.0,0,0
S0000794,SARIDON EXTRA,STRIP,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S0000795,SUSU 7 KURMA,KLNG,10,22.0,2.2,1.0,3.457680661303984,12.0,1.0,7.499999999999989,0,1
S000080,SARANG SEMUT SUPER,BTL,14,37.0,2.642857142857143,3.0,1.446860944737466,4.0,4.0,4.0,0,1
S000081,SARI KURMA PRIMA JAMBU,BTL,13,17.0,1.3076923076923077,1.0,0.48038446141526137,2.0,2.0,2.0,0,0
S000082,PUTRI SLIM,BTL,13,24.0,1.8461538461538463,2.0,0.3755338080994054,2.0,2.0,2.0,0,1
S000123,SPRINKLE ALL VARIAN,DUS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
S000131,ETAWAKU,BOX,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
S000170,SARI MENGKUDU PRIMA,BTL,65,133.0,2.046153846153846,2.0,1.5454648292541433,6.0,2.0,6.0,0,1
S000206,SUCRALFAT TAB 500MG,STRIP,36,80.0,2.2222222222222223,1.0,2.849672774308468,10.0,1.25,10.0,0,1
SAMCO,SAMCONAL TAB,STRIP,16,40.0,2.5,1.0,4.704607670500626,20.0,2.0,7.25,0,1
T0000001,TAWON DD,BTL,50,68.0,1.36,1.0,0.5627918743883489,3.0,2.0,2.0,0,0
T0000002,TAWON EE,BTL,11,14.0,1.2727272727272727,1.0,0.46709936649691375,2.0,1.5,2.0,0,0
T0000003,TAY PIN SAN,SACH,72,411.0,5.708333333333333,2.0,7.935368323054399,36.0,4.0,24.0,0,1
T0000004,TEOSAL,TAB,205,7800.0,38.048780487804876,20.0,59.93540281636891,300.0,30.0,200.0,1,1
T0000005,TERMOREX 60 ML,BTL,57,99.0,1.736842105263158,1.0,2.0747316159434908,12.0,1.0,6.0,0,0
T00000092,TENSI DIGITAL GC,UNIT,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T000001,TRIFAMOL,STRIP,18,40.0,2.2222222222222223,1.0,4.453096154304005,20.0,1.0,4.699999999999974,0,1
T0000010,THROMBO ASPILETS,TAB,15,810.0,54.0,30.0,49.6847202726495,150.0,30.0,150.0,1,1
T0000011,THROMBPHOP GEL,TUBE,40,40.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000012,TILOMIX,STRIP,125,273.0,2.184,1.0,3.935741927023294,30.0,1.0,10.0,0,1
T00000127,THERMOMETER DIGITAL INFRARED,PCS,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
T0000013,TOLAK ANGIN ANAK,SACH,111,723.0,6.513513513513513,2.0,9.15211338222923,36.0,5.0,36.0,0,1
T0000014,TOLAK ANGIN CAIR,SACH,1146,12031.0,10.49825479930192,3.0,27.050308887800423,360.0,12.0,24.0,1,1
T0000018,TRIFED SYR 60ML,BTL,3,5.0,1.6666666666666667,1.0,1.1547005383792517,3.0,2.0,2.8,0,0
T0000020,THROMBOGEL,TUBE,72,94.0,1.3055555555555556,1.0,0.5210738881100353,3.0,2.0,2.0,0,0
T0000022,TRIAMINIC PILEK 60ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000027,TEMPRA FORTE 60 ML,BTL,23,25.0,1.0869565217391304,1.0,0.2881040655200305,2.0,1.0,1.8999999999999986,0,0
T0000028,TEMPRA SYR 60ML,BTL,37,41.0,1.1081081081081081,1.0,0.3148000938676784,2.0,1.0,2.0,0,0
T0000029,TEMPRA DROPS 15 ML,BTL,37,41.0,1.1081081081081081,1.0,0.31480009386767843,2.0,1.0,2.0,0,0
T0000031,TERMOREX PLUS 60 ML,BTL,85,155.0,1.8235294117647058,1.0,1.7605225860267635,6.0,1.0,6.0,0,1
T0000032,TIMBANGAN BADAN,PCS,8,9.0,1.125,1.0,0.3535533905932738,2.0,1.0,1.6499999999999995,0,0
T0000033,DIE DA YAO GIN,BTL,64,90.0,1.40625,1.0,0.6354288640515485,3.0,2.0,3.0,0,0
T0000039,TREMENZA,STRIP,138,255.0,1.8478260869565217,1.0,4.533576558026751,30.0,1.0,2.0,0,1
T0000042,THERMOMETER RUANGAN,PCS,51,75.0,1.4705882352941178,1.0,1.0267023166715967,6.0,2.0,2.0,0,0
T0000052,TREMENZA SYR,BTL,28,51.0,1.8214285714285714,1.0,1.6342077348473545,6.0,2.0,6.0,0,1
T0000058,THROMBOPHOB OINT,TUBE,28,38.0,1.3571428571428572,1.0,1.3666473091931464,8.0,1.0,2.6499999999999986,0,0
T0000063,TEH KOTAK 200ML,KOTAK,245,1052.0,4.293877551020408,1.0,16.07702270581544,216.0,2.0,24.0,1,1
T0000064,TIMBANGAN DIGITAL,PCS,8,8.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000065,TEMPRA SYR 30ML,BTL,48,55.0,1.1458333333333333,1.0,0.3566739576374165,2.0,1.0,2.0,0,0
T0000067,TRANSFULMIN BABY 10GR,TUBE,52,62.0,1.1923076923076923,1.0,0.3979585917202717,2.0,1.0,2.0,0,0
T0000068,TAY PIN SAN CAIR,SACH,57,306.0,5.368421052631579,2.0,7.626625304407879,36.0,4.0,24.0,0,1
T0000071,TUZALOS,STRIP,34,103.0,3.0294117647058822,1.0,8.339338299880714,50.0,2.0,3.349999999999998,0,1
T0000075,THERMOMETER BULAT,PCS,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
T0000076,TABUNG OKSIGEN M3,TBG,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000077,TEH JATI CINA CELUP,PCS,52,75.0,1.4423076923076923,1.0,0.7252710524676351,3.0,2.0,3.0,0,0
T0000078,TJ JOYBEE,BTL,407,2300.0,5.651105651105651,5.0,6.115968157905564,30.0,5.0,15.0,0,1
T0000083,MINYAK TAWON FF,BTL,6,9.0,1.5,1.0,0.8366600265340756,3.0,1.75,2.75,0,0
T0000087,TERMOREX PLUS 30ML,BTL,49,86.0,1.7551020408163265,1.0,2.0568038741870236,12.0,1.0,6.0,0,0
T0000089,TJ JOYBEE ORIGINAL,BTL,42,62.0,1.4761904761904763,1.0,0.7726449737860468,3.0,2.0,3.0,0,0
T0000091,TERRA F KAPSUL,STRIP,170,541.0,3.1823529411764704,1.0,11.742137507603823,100.0,2.0,3.549999999999983,1,1
T0000092,THROMECON 20GR,TUBE,13,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000093,TERMOREX 30ML,BTL,38,68.0,1.7894736842105263,1.0,1.726704324316438,6.0,1.0,6.0,0,1
T0000095,TRANSPULMIN BB 10G,TUBE,24,27.0,1.125,1.0,0.3378319623460881,2.0,1.0,2.0,0,0
T0000096,TRIAMCINOLONE 5GR,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
T0000097,TEH PUCUK 350ML,BTL,193,432.0,2.238341968911917,1.0,5.432845838350423,48.0,1.0,3.3999999999999773,0,1
T0000100,TJ JOYBEE STROWBERY,BTL,62,94.0,1.5161290322580645,1.0,0.9707515338410679,6.0,2.0,3.0,0,0
T0000101,THERMOMETER DIGITAL OMRON,PCS,29,42.0,1.4482758620689655,1.0,0.78313504110775,3.0,2.0,3.0,0,0
T0000103,TRIAMCINOLONE 4MG TAB,STRIP,17,35.0,2.0588235294117645,1.0,2.988950238697821,10.0,1.0,10.0,0,1
T0000104,TRANSPULMIN KIDS 20GR,TUBE,23,45.0,1.9565217391304348,1.0,1.8458371067095627,6.0,1.5,6.0,0,1
T0000106,TOPICARE CLEANSER 90ML,PCS,1,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0,1
T000028,TONG KANG SHUANG,TUBE,62,108.0,1.7419354838709677,1.0,1.5463917162322518,6.0,1.0,6.0,0,0
T000080,TRIANTA,STRIP,43,96.0,2.2325581395348837,1.0,2.8854083585081747,10.0,2.0,10.0,0,1
T000082,TESTPACK,STRIP,111,262.0,2.3603603603603602,1.0,4.8332048332208055,24.0,1.0,7.5,0,1
T000083,TERMOREX DROP,BTL,33,49.0,1.4848484848484849,1.0,1.3257359305592338,6.0,1.0,4.799999999999997,0,0
T000089,TAWON CC,BTL,75,104.0,1.3866666666666667,1.0,0.634446627008547,3.0,2.0,3.0,0,0
T000090,TJ JOYBE GROW EMULSIOM 200ML,BTL,29,35.0,1.206896551724138,1.0,0.4913036844405174,3.0,1.0,2.0,0,0
T000093,TERMOREX PATCH,SCHT,16,42.0,2.625,2.0,4.129164564412515,18.0,2.0,6.0,0,1
T000095,TAKAHI PLASTER,PCS,4,11.0,2.75,1.0,3.5,8.0,2.75,6.9499999999999975,0,1
T000099,TRISELA 10MG,STRIP,42,122.0,2.9047619047619047,2.0,2.4575371749615984,10.0,3.75,9.749999999999979,0,1
T000100,TRISELA SYR,BTL,12,18.0,1.5,1.0,0.674199862463242,3.0,2.0,2.4499999999999993,0,0
T00089,MADU TJ JAHE MERAH 150gr,BTL,35,59.0,1.6857142857142857,1.0,1.4707226829297335,6.0,1.5,6.0,0,0
U0000002,ULTRACILLINE,TUBE,115,245.0,2.130434782608696,1.0,3.0907948762738386,12.0,1.0,12.0,0,1
U0000003,ULTRACYN BABY KECIL,BTL,27,62.0,2.2962962962962963,2.0,1.6128048862585955,6.0,3.0,6.0,0,1
U0000005,ULTRAFLU,STRIP,569,1848.0,3.24780316344464,1.0,8.537413492638487,75.0,2.0,7.600000000000023,0,1
U0000008,UPIXON,BTL,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
U0000009,ULTRAFIX 10X5,ROL,37,54.0,1.4594594594594594,1.0,0.802585910756066,3.0,2.0,3.0,0,0
U0000011,ULTRACAP,STRIP,10,41.0,4.1,2.0,7.385421074281712,25.0,2.75,15.099999999999977,0,1
U0000012,UNDERPAD SENSI,PCS,28,310.0,11.071428571428571,10.0,4.162696521251859,30.0,10.0,16.499999999999986,0,1
U0000013,ULTRA COKLAT 125,KOTAK,217,868.0,4.0,1.0,8.59909555967629,40.0,3.0,27.199999999999818,0,1
U0000015,ULTRA STROWBERY 125,KOTAK,129,398.0,3.0852713178294575,1.0,7.490651473411645,40.0,2.0,4.0,0,1
U0000018,ULTRAMILK COKLAT 250,PCS,235,547.0,2.3276595744680852,1.0,4.852424811399129,24.0,1.0,4.0,0,1
U0000019,ULTRA MIMI COKLAT 125,PCS,134,309.0,2.3059701492537314,1.0,6.649357040476454,40.0,1.0,2.3499999999999943,0,1
U0000021,ULTRA MIMI STROWBERY 125ML,BTL,58,112.0,1.9310344827586208,1.0,5.119149014276593,40.0,1.0,2.1499999999999986,0,1
U0000023,ULTRAFIX 5 X 5,ROLL,19,28.0,1.4736842105263157,1.0,0.7723284457212329,3.0,2.0,3.0,0,0
U0000025,ULTRACYN DWS,BTL,38,63.0,1.6578947368421053,1.0,1.4570669499814712,6.0,1.0,6.0,0,0
U0000027,UC-FLEX 40MG TAB,TAB,1,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0,1
U0000028,ULTRA MILK TARO 200ML,BTL,140,294.0,2.1,1.0,4.661645122893694,24.0,1.0,2.0,0,1
U0000029,ULTRADERMA 5GR,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
V0000001,VEGETA HERBAL,SACH,84,563.0,6.7023809523809526,4.0,9.706263984037607,72.0,6.0,18.0,0,1
V0000002,VEGETA JERUK,SACH,36,217.0,6.027777777777778,2.5,8.402333387173252,36.0,6.0,22.5,0,1
V00000029,VOLTAREN 50MG,TAB,33,262.0,7.9393939393939394,3.0,13.711171070379514,50.0,5.0,50.0,0,1
V0000005,VERILE ACNE  GEL,TUBE,382,1210.0,3.167539267015707,1.0,6.441189120688842,39.0,1.0,18.94999999999999,0,1
V000001,VOLTAREN BALSEM 20g,BTL,5,8.0,1.6,1.0,0.8944271909999159,3.0,2.0,2.8,0,0
V00000100,VIDORAN SMART IMUNUP ANGGUR SYR 60ML,BTL,4,6.0,1.5,1.0,1.0,3.0,1.5,2.6999999999999993,0,0
V0000011,VICEE STRAW,STRIP,1433,7490.0,5.226796929518493,1.0,22.865181914713727,300.0,3.0,10.0,1,1
V0000012,VICKS F44 ANAK 27 ML,BTL,76,131.0,1.7236842105263157,1.0,1.9636610991412704,12.0,1.0,6.0,0,0
V0000013,VICKS F44 ANAK 54 ML,BTL,86,140.0,1.627906976744186,1.0,1.8346117500980448,12.0,1.0,6.0,0,0
V0000014,VICKS F44 DT SACHET,SACH,7,38.0,5.428571428571429,3.0,8.30375703837612,24.0,4.0,17.999999999999986,0,1
V00000145,VITAMIN B12,STRIP,15,49.0,3.2666666666666666,1.0,5.175031630913224,20.0,2.5,12.99999999999999,0,1
V0000015,VICKS F44 DWS 100 ML,BTL,118,209.0,1.771186440677966,1.0,2.3146173077167838,12.0,1.0,6.0,0,1
V0000016,VICKS F44 DWS 27 ML,BTL,127,234.0,1.8425196850393701,1.0,2.3074248576748437,12.0,1.0,6.0,0,1
V0000017,VICKS INHALER,POT,46,78.0,1.6956521739130435,1.0,2.06418738616856,12.0,1.0,6.0,0,0
V0000018,VICKS VAPORUB 25G,PCS,88,133.0,1.5113636363636365,1.0,0.8441048878255549,3.0,2.0,3.0,0,0
V0000019,VIGEL,TUBE,6,11.0,1.8333333333333333,1.0,2.0412414523193148,6.0,1.0,4.75,0,1
V0000020,VIOSTIN DS,STRIP,65,158.0,2.4307692307692306,1.0,3.1323375395283413,10.0,1.0,10.0,0,1
V0000021,VIRUGON,TUBE,48,80.0,1.6666666666666667,1.0,1.68008780587831,6.0,1.0,6.0,0,0
V0000023,VITACIMIN,STRIP,904,5485.0,6.067477876106195,2.0,25.304937249958066,300.0,5.0,10.0,1,1
V0000026,VITAQUIN CR 15G,TUBE,183,281.0,1.53551912568306,1.0,0.9651029828413867,6.0,2.0,3.0,0,0
V0000027,VOLTADEX50MG,TAB,1007,25930.0,25.749751737835155,10.0,55.384153964610476,600.0,20.0,150.0,1,1
V0000030,VOLTAREN GEL 10GR,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
V0000031,VOLTAREN GEL 5GR,TUBE,12,17.0,1.4166666666666667,1.0,1.4433756729740643,6.0,1.0,3.2499999999999964,0,0
V0000034,VALDRES 25MG,TAB,109,2148.0,19.706422018348626,20.0,13.535483376210058,60.0,30.0,47.99999999999983,0,1
V0000035,VIPRO-G JERUK,TAB,14,96.0,6.857142857142857,1.0,21.067134969524822,80.0,1.0,30.599999999999973,0,1
V0000037,VICKS VAPORUB 10,POT,81,130.0,1.6049382716049383,1.0,1.0686324478706304,6.0,2.0,3.0,0,0
V0000038,VITAL TT,FLS,139,225.0,1.618705035971223,1.0,1.353448003922678,6.0,1.0,6.0,0,0
V0000040,VIRJINT SYR,BTL,57,264.0,4.631578947368421,1.0,4.977203671839986,20.0,8.0,14.199999999999996,0,1
V0000041,VICKS F44 DWS 54ML,BTL,140,248.0,1.7714285714285714,1.0,2.22911685949358,12.0,1.0,6.0,0,1
V0000044,VENARON,STRIP,80,152.0,1.9,1.0,2.7170348693037885,10.0,1.0,10.0,0,1
V0000045,VENTOLIN NEBULES,VIAL,99,550.0,5.555555555555555,4.0,6.776643896083891,40.0,5.0,20.0,0,1
V0000046,VIDORAN SMART 100ML,BTL,12,20.0,1.6666666666666667,1.0,0.9847319278346618,3.0,3.0,3.0,0,0
V0000050,VENTOLIN INHALER,PCS,54,59.0,1.0925925925925926,1.0,0.2925824198357196,2.0,1.0,2.0,0,0
V0000051,V FRESH ORIGINAL,BTL,55,103.0,1.8727272727272728,1.0,2.091026200790074,12.0,1.5,6.0,0,1
V0000052,V FRESH HOT 8ML,BTL,118,182.0,1.5423728813559323,1.0,2.0070136329928054,12.0,1.0,6.0,0,0
V0000081,VERILE BLEMISH CREAM,TUBE,17,24.0,1.411764705882353,1.0,0.6183469424008423,3.0,2.0,2.1999999999999993,0,0
V0000084,VITAMIN B COMPLEX,STRIP,88,301.0,3.4204545454545454,1.0,5.082585980658241,21.0,2.25,20.0,0,1
V0000087,VECTRINE DRY SYRUP,BOTOL,12,13.0,1.0833333333333333,1.0,0.28867513459481287,2.0,1.0,1.4499999999999993,0,0
V0000092,VOLTADEX GEL 20GR,TUBE,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
V0000093,VOSEA SYR 30ML,BTL,35,48.0,1.3714285714285714,1.0,0.6456057021813512,3.0,2.0,3.0,0,0
V0000096,VIDORAN SMART STROW TABLET,BTL,3,5.0,1.6666666666666667,1.0,1.1547005383792517,3.0,2.0,2.8,0,0
V0000099,VIGEL 60g,TUBE,9,14.0,1.5555555555555556,1.0,1.6666666666666665,6.0,1.0,3.9999999999999982,0,0
V00001,VITAPLEX SYR,BTL,4,4.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
V0000100,VITAMIN B6,STRIP,19,101.0,5.315789473684211,3.0,5.055828666872714,20.0,10.0,10.999999999999979,0,1
V0000101,VITAMIN B1 50 mg,STRIP,32,110.0,3.4375,2.0,3.600515196110045,10.0,3.25,10.0,0,1
V0000102,VITAMIN B,STRIP,1,15.0,15.0,15.0,0.0,15.0,15.0,15.0,0,1
V0000105,VISANCORT CREAM,TUBE,3,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
V0000106,VENARON HD,STRIP,21,31.0,1.4761904761904763,1.0,0.8728715609439693,3.0,1.0,3.0,0,0
V0000109,VITACIMIN BOX,STRIP,272,2327.0,8.555147058823529,2.5,28.080352075286036,200.0,5.0,20.0,1,1
V0000110,VITAMIN C 250MG,STRIP,170,726.0,4.270588235294118,2.0,9.547623683154201,60.0,3.0,17.299999999999898,0,1
V0000111,VITAMIN C 250MG BOX,STRIP,53,131.0,2.4716981132075473,1.0,4.357150504916759,30.0,2.0,8.799999999999997,0,1
V0000112,VECTRINE 300MG,STRIP,8,12.0,1.5,1.0,1.0690449676496976,4.0,1.25,3.299999999999999,0,0
V0000113,VITAMIN C 100MG POT,BTL,9,20.0,2.2222222222222223,1.0,3.6666666666666665,12.0,1.0,7.599999999999996,0,1
V0000114,VASELINE SWAB,PCS,8,40.0,5.0,1.5,6.80336051416609,20.0,5.5,16.499999999999993,0,1
V0000115,VESPERUM SYR 60ML,BTL,13,21.0,1.6153846153846154,1.0,0.9607689228305228,3.0,3.0,3.0,0,0
V0000116,VEDRIN SIRUP 60ML,BTL,2,4.0,2.0,2.0,1.4142135623730951,3.0,2.5,2.9,0,1
V000025,VESPERUM TAB,STRIP,17,46.0,2.7058823529411766,1.0,4.959393938304772,20.0,1.0,11.999999999999993,0,1
V000085,VOSEA,STRIP,16,37.0,2.3125,1.0,3.0269621735330623,10.0,2.0,10.0,0,1
V000089,VIT-C1000 SIDOMUNCUL,SACH,8,72.0,9.0,6.0,6.2105900340811875,18.0,13.5,18.0,0,1
W0000001,WAISAN,SACH,70,1632.0,23.314285714285713,12.0,30.225981173291935,120.0,12.0,120.0,1,1
W0000002,WOODS ANTITUSIF 100ML,BTL,54,90.0,1.6666666666666667,1.0,1.317516245290271,6.0,1.75,4.049999999999983,0,0
W0000003,WOODS ANTITUSIF 60ML,BTL,176,312.0,1.7727272727272727,1.0,2.4760672630017724,24.0,1.0,6.0,0,1
W0000004,WOODS EXP 100ML,BTL,50,78.0,1.56,1.0,1.3117988895141708,6.0,1.0,4.6499999999999915,0,0
W0000005,WOODS EXP 60ML,BTL,141,257.0,1.822695035460993,1.0,1.9974401043881234,12.0,1.0,6.0,0,1
W0000006,WOODS HERBAL 60ML,BTL,26,36.0,1.3846153846153846,1.0,1.0982503567738304,6.0,1.0,3.0,0,0
